date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:30:37	127/127	---MCZ	200	added ('OK')	text/plain	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/robots.txt		(from )
19:30:39	219802/219802	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/index.html	(from )
19:30:40	41572/41572	---MC-	200	added ('OK')	text/css	date:Fri,%2013%20Jul%202018%2005:02:53%20GMT	https://www.blogger.com/static/v1/widgets/2437439463-css_bundle_v2.css	F:/Template/Landing%20Page/Blog/www.blogger.com/static/v1/widgets/2437439463-css_bundle_v2.css	(from https://pixel-template.blogspot.com/)
19:30:41	3638/3638	---MCZ	200	added ('OK')	image/x-icon	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/favicon.ico	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/favicon.ico	(from https://pixel-template.blogspot.com/)
19:30:42	135444/135444	---M-Z	200	added ('OK')	application/atom+xml	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/feeds/posts/default	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/feeds/posts/default	(from https://pixel-template.blogspot.com/)
19:30:43	113857/113857	---M-Z	200	added ('OK')	application/rss+xml	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/feeds/posts/default?alt=rss	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/feeds/posts/default9522	(from https://pixel-template.blogspot.com/)
19:30:44	127343/127343	---M-Z	200	added ('OK')	text/css	etag:%221519106275%22	https://maxcdn.bootstrapcdn.com/bootstrap/4.0.0-beta.2/css/bootstrap.min.css	F:/Template/Landing%20Page/Blog/maxcdn.bootstrapcdn.com/bootstrap/4.0.0-beta.2/css/bootstrap.min.css	(from https://pixel-template.blogspot.com/)
19:30:45	11204/11204	---M--	200	added ('OK')	image/png	etag:%22v3d1%22	http://1.bp.blogspot.com/-Lms0Sd1K2F0/WgSM4R0ZaJI/AAAAAAAAA9A/Vz5vMgsuUtosr96JpGJC1cUm1E1g1KG7wCK4BGAYYCw/s0/sayagata-400px.png	F:/Template/Landing%20Page/Blog/1.bp.blogspot.com/-Lms0Sd1K2F0/WgSM4R0ZaJI/AAAAAAAAA9A/Vz5vMgsuUtosr96JpGJC1cUm1E1g1KG7wCK4BGAYYCw/s0/sayagata-400px.png	(from https://pixel-template.blogspot.com/)
19:30:47	184726/184726	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Jul%202018%2014:00:46%20GMT	https://pixel-template.blogspot.com/owl.video.play.png	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/owl.video.play.6.delayed	(from https://pixel-template.blogspot.com/)
19:30:48	4367/4367	---M--	200	added ('OK')	image/png	etag:%22v417%22	https://4.bp.blogspot.com/-w_OcVSzp_cM/WgxYE78QWHI/AAAAAAAABBY/GmK-TwZj1bM7KPAIaCLj-l4Tr7WhJOxkgCLcBGAs/s1600/clg.png	F:/Template/Landing%20Page/Blog/4.bp.blogspot.com/-w_OcVSzp_cM/WgxYE78QWHI/AAAAAAAABBY/GmK-TwZj1bM7KPAIaCLj-l4Tr7WhJOxkgCLcBGAs/s1600/clg.png	(from https://pixel-template.blogspot.com/)
19:30:50	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%221518903977%22	http://maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css	F:/Template/Landing%20Page/Blog/maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css	(from https://pixel-template.blogspot.com/)
19:30:50	51284/51284	---M-Z	200	added ('OK')	text/css	date:Mon,%2013%20Nov%202017%2021:48:50%20GMT	http://code.ionicframework.com/ionicons/2.0.1/css/ionicons.min.css	F:/Template/Landing%20Page/Blog/code.ionicframework.com/ionicons/2.0.1/css/ionicons.min.css	(from https://pixel-template.blogspot.com/)
19:30:51	96381/96381	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.11.0/jquery.min.js	F:/Template/Landing%20Page/Blog/ajax.googleapis.com/ajax/libs/jquery/1.11.0/jquery.min.js	(from https://pixel-template.blogspot.com/)
19:30:52	1/1	---MC-	200	added ('OK')	text/css	date:Sat,%2014%20Jul%202018%2014:00:52%20GMT	https://www.blogger.com/dyn-css/authorization.css?targetBlogID=4223976008875252614&zx=f3b24ee1-2b91-429d-8426-d84062c63b89	F:/Template/Landing%20Page/Blog/www.blogger.com/dyn-css/authorization3bda.css	(from https://pixel-template.blogspot.com/)
19:30:54	184636/184636	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Jul%202018%2014:00:53%20GMT	https://pixel-template.blogspot.com/404	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/404.c.delayed	(from https://pixel-template.blogspot.com/)
19:30:54	6235/6235	---M--	200	added ('OK')	image/png	etag:%22v3dd%22	http://3.bp.blogspot.com/-kvAUC1l_MAk/WgVwZdbOWZI/AAAAAAAAA9w/gMbUmOXk4AM6KjtVNbKiAW1YP6Xw90GfQCK4BGAYYCw/s1600/pixel.png	F:/Template/Landing%20Page/Blog/3.bp.blogspot.com/-kvAUC1l_MAk/WgVwZdbOWZI/AAAAAAAAA9w/gMbUmOXk4AM6KjtVNbKiAW1YP6Xw90GfQCK4BGAYYCw/s1600/pixel.png	(from https://pixel-template.blogspot.com/)
19:30:55	145/145	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2014%20Jul%202018%2014:00:55%20GMT	https://pixel-template.blogspot.com/[Mega%20Menu]	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/[Mega%20Menu].e.delayed	(from https://pixel-template.blogspot.com/)
19:30:58	231020/231020	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/p/documentation.html	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/p/documentation.html	(from https://pixel-template.blogspot.com/)
19:30:59	5924/5924	---M--	200	added ('OK')	image/png	etag:%22v3e4%22	https://2.bp.blogspot.com/-MYa_e2xc3_Y/WgV3kYHsmGI/AAAAAAAAA-M/FWZXZ8oHizg1emaYhz1owih_0gIM2UvcQCLcBGAs/s1600/728+3.png	F:/Template/Landing%20Page/Blog/2.bp.blogspot.com/-MYa_e2xc3_Y/WgV3kYHsmGI/AAAAAAAAA-M/FWZXZ8oHizg1emaYhz1owih_0gIM2UvcQCLcBGAs/s1600/728%203.png	(from https://pixel-template.blogspot.com/)
19:30:59	475/475	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jul%202018%2017:28:13%20GMT	https://resources.blogblog.com/img/icon18_wrench_allbkg.png	F:/Template/Landing%20Page/Blog/resources.blogblog.com/img/icon18_wrench_allbkg.png	(from https://pixel-template.blogspot.com/)
19:31:01	211069/211069	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/2017/11/arcitectures-are-ones-crafting-tommarow.html	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/2017/11/arcitectures-are-ones-crafting-tommarow.html	(from https://pixel-template.blogspot.com/)
19:31:02	91607/91607	---M--	200	added ('OK')	image/jpeg	etag:%22v3a8%22	https://4.bp.blogspot.com/-TDoUeEz_iGI/Wf8eItNC3aI/AAAAAAAAA6U/CM2Ztmr-czQOjoeivWCL60hGNfiRtNSPgCLcBGAs/s1600/pexels-photo-532571.jpeg	F:/Template/Landing%20Page/Blog/4.bp.blogspot.com/-TDoUeEz_iGI/Wf8eItNC3aI/AAAAAAAAA6U/CM2Ztmr-czQOjoeivWCL60hGNfiRtNSPgCLcBGAs/s1600/pexels-photo-532571.jpeg	(from https://pixel-template.blogspot.com/)
19:31:04	244839/244839	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/2017/11/everyone-wants-to-achieve-sky.html	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/2017/11/everyone-wants-to-achieve-sky.html	(from https://pixel-template.blogspot.com/)
19:31:05	443339/443339	---M--	200	added ('OK')	image/jpeg	etag:%22v3a3%22	https://2.bp.blogspot.com/-SHgsjgJp8aQ/Wf8b3-nlCQI/AAAAAAAAA6I/98ms4TENP28T5y278xl1gKwsCtc91FW6ACLcBGAs/s1600/pexels-photo-425010.jpeg	F:/Template/Landing%20Page/Blog/2.bp.blogspot.com/-SHgsjgJp8aQ/Wf8b3-nlCQI/AAAAAAAAA6I/98ms4TENP28T5y278xl1gKwsCtc91FW6ACLcBGAs/s1600/pexels-photo-425010.jpeg	(from https://pixel-template.blogspot.com/)
19:31:06	211780/211780	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/2017/11/perfect-view-makes-everyday-beautiful.html	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/2017/11/perfect-view-makes-everyday-beautiful.html	(from https://pixel-template.blogspot.com/)
19:31:06	62917/62917	---M--	200	added ('OK')	image/jpeg	etag:%22v39e%22	https://1.bp.blogspot.com/-wLkZJZhQsTw/Wf8arTJ__CI/AAAAAAAAA50/RPexFTEyeswPy9hotXZg0-YDBQ2zZ6G_wCLcBGAs/s1600/pexels-photo-139205.jpeg	F:/Template/Landing%20Page/Blog/1.bp.blogspot.com/-wLkZJZhQsTw/Wf8arTJ__CI/AAAAAAAAA50/RPexFTEyeswPy9hotXZg0-YDBQ2zZ6G_wCLcBGAs/s1600/pexels-photo-139205.jpeg	(from https://pixel-template.blogspot.com/)
19:31:08	208961/208961	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/2017/11/modelling-is-new-way.html	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/2017/11/modelling-is-new-way.html	(from https://pixel-template.blogspot.com/)
19:31:09	32951/32951	---M--	200	added ('OK')	image/jpeg	etag:%22v39b%22	https://2.bp.blogspot.com/-luHQfDsa1QQ/Wf8ZLhv-vNI/AAAAAAAAA5o/appzfnDkR8ghNwBkZQd2gDwfhH-CmYTQgCLcBGAs/s1600/pexels-photo-413841.jpeg	F:/Template/Landing%20Page/Blog/2.bp.blogspot.com/-luHQfDsa1QQ/Wf8ZLhv-vNI/AAAAAAAAA5o/appzfnDkR8ghNwBkZQd2gDwfhH-CmYTQgCLcBGAs/s1600/pexels-photo-413841.jpeg	(from https://pixel-template.blogspot.com/)
19:31:11	196472/196472	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/2017/11/theres-magic-in-everyday.html	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/2017/11/theres-magic-in-everyday.html	(from https://pixel-template.blogspot.com/)
19:31:14	117109/117109	---M--	200	added ('OK')	image/jpeg	etag:%22v398%22	https://2.bp.blogspot.com/-QdZ7gDSaFd8/Wf8WMUOOUII/AAAAAAAAA5c/WZmh2g7FBvYOn5wyYc_COrq7Wq9QjVHVgCLcBGAs/s1600/pexels-photo-243090.jpeg	F:/Template/Landing%20Page/Blog/2.bp.blogspot.com/-QdZ7gDSaFd8/Wf8WMUOOUII/AAAAAAAAA5c/WZmh2g7FBvYOn5wyYc_COrq7Wq9QjVHVgCLcBGAs/s1600/pexels-photo-243090.jpeg	(from https://pixel-template.blogspot.com/)
19:31:15	40704/40704	---M--	200	added ('OK')	image/jpeg	etag:%22v395%22	https://2.bp.blogspot.com/-ju27N_kTne4/Wf8TPjxVLEI/AAAAAAAAA5Q/6--a3S1dXhsroSrEis2oGYreMnmxRvXPwCLcBGAs/s1600/pexels-photo-443416.jpeg	F:/Template/Landing%20Page/Blog/2.bp.blogspot.com/-ju27N_kTne4/Wf8TPjxVLEI/AAAAAAAAA5Q/6--a3S1dXhsroSrEis2oGYreMnmxRvXPwCLcBGAs/s1600/pexels-photo-443416.jpeg	(from https://pixel-template.blogspot.com/)
19:31:16	207657/207657	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/2017/11/if-you-are-dedicated-sky-is-limit.html	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/2017/11/if-you-are-dedicated-sky-is-limit.html	(from https://pixel-template.blogspot.com/)
19:31:18	196414/196414	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/2017/11/there-is-always-way.html	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/2017/11/there-is-always-way.html	(from https://pixel-template.blogspot.com/)
19:31:19	324036/324036	---M--	200	added ('OK')	image/jpeg	etag:%22v392%22	https://1.bp.blogspot.com/-QDcAyiJ1ygA/Wf8RQ8Nj-OI/AAAAAAAAA5E/pxfAsm1GPyshRKulxZqTDoqloPrjDJ8NACLcBGAs/s1600/pexels-photo-458555.jpeg	F:/Template/Landing%20Page/Blog/1.bp.blogspot.com/-QDcAyiJ1ygA/Wf8RQ8Nj-OI/AAAAAAAAA5E/pxfAsm1GPyshRKulxZqTDoqloPrjDJ8NACLcBGAs/s1600/pexels-photo-458555.jpeg	(from https://pixel-template.blogspot.com/)
19:31:20	8447/8447	---M--	200	added ('OK')	image/png	etag:%22v3e7%22	https://2.bp.blogspot.com/-NVxIuVUclr4/WgV5GuACJbI/AAAAAAAAA-Y/_2F3SjGqgwgPWvdAEId87UN8DpH1_QNGACLcBGAs/s1600/3200250.png	F:/Template/Landing%20Page/Blog/2.bp.blogspot.com/-NVxIuVUclr4/WgV5GuACJbI/AAAAAAAAA-Y/_2F3SjGqgwgPWvdAEId87UN8DpH1_QNGACLcBGAs/s1600/3200250.png	(from https://pixel-template.blogspot.com/)
19:31:20	214275/214275	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/search?updated-max=2017-11-05T05:26:00-08:00&max-results=7	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/search2685.html	(from https://pixel-template.blogspot.com/)
19:31:22	47/47	---MC-	200	added ('OK')	text/javascript	date:Fri,%2013%20Jul%202018%2015:05:51%20GMT	http://pagead2.googlesyndication.com/pagead/js/google_top_exp.js	F:/Template/Landing%20Page/Blog/pagead2.googlesyndication.com/pagead/js/f.txt	(from https://pixel-template.blogspot.com/)
19:31:22	44024/44024	---MC-	200	added ('OK')	application/javascript	date:Sat,%2014%20Jul%202018%2014:01:21%20GMT	https://apis.google.com/js/plusone.js	F:/Template/Landing%20Page/Blog/apis.google.com/js/plusone.js	(from https://pixel-template.blogspot.com/)
19:31:22	3785/3785	---M--	200	added ('OK')	image/jpeg	etag:%22v3a3%22	https://2.bp.blogspot.com/-SHgsjgJp8aQ/Wf8b3-nlCQI/AAAAAAAAA6I/98ms4TENP28T5y278xl1gKwsCtc91FW6ACLcBGAs/s72-c/pexels-photo-425010.jpeg	F:/Template/Landing%20Page/Blog/2.bp.blogspot.com/-SHgsjgJp8aQ/Wf8b3-nlCQI/AAAAAAAAA6I/98ms4TENP28T5y278xl1gKwsCtc91FW6ACLcBGAs/s72-c/pexels-photo-425010.jpeg	(from https://pixel-template.blogspot.com/)
19:31:24	2777/2777	---M--	200	added ('OK')	image/jpeg	etag:%22v38f%22	https://2.bp.blogspot.com/-bevgFjjCS-A/Wf8QFKETXvI/AAAAAAAAA44/5M6_nw-QnOMDrVTocETug06M4WXAbtjvQCLcBGAs/s72-c/pexels-photo-220570-min.jpeg	F:/Template/Landing%20Page/Blog/2.bp.blogspot.com/-bevgFjjCS-A/Wf8QFKETXvI/AAAAAAAAA44/5M6_nw-QnOMDrVTocETug06M4WXAbtjvQCLcBGAs/s72-c/pexels-photo-220570-min.jpeg	(from https://pixel-template.blogspot.com/)
19:31:24	209289/209289	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/2017/11/time-is-best-until-you-own-it.html	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/2017/11/time-is-best-until-you-own-it.html	(from https://pixel-template.blogspot.com/)
19:31:25	1999/1999	---M--	200	added ('OK')	image/jpeg	etag:%22v3a8%22	https://4.bp.blogspot.com/-TDoUeEz_iGI/Wf8eItNC3aI/AAAAAAAAA6U/CM2Ztmr-czQOjoeivWCL60hGNfiRtNSPgCLcBGAs/s72-c/pexels-photo-532571.jpeg	F:/Template/Landing%20Page/Blog/4.bp.blogspot.com/-TDoUeEz_iGI/Wf8eItNC3aI/AAAAAAAAA6U/CM2Ztmr-czQOjoeivWCL60hGNfiRtNSPgCLcBGAs/s72-c/pexels-photo-532571.jpeg	(from https://pixel-template.blogspot.com/)
19:31:27	268895/268895	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/2017/11/	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/2017/11/index.html	(from https://pixel-template.blogspot.com/)
19:31:28	252540/252540	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/search/label/building	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/search/label/building.html	(from https://pixel-template.blogspot.com/)
19:31:29	259697/259697	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/search/label/Mega%20Menu	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/search/label/Mega%20Menu.html	(from https://pixel-template.blogspot.com/)
19:31:30	255759/255759	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/search/label/mountain	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/search/label/mountain.html	(from https://pixel-template.blogspot.com/)
19:31:32	3306/3306	---M--	200	added ('OK')	image/jpeg	etag:%22v18ee%22	http://lh5.googleusercontent.com/-ZndiB2rO68o/AAAAAAAAAAI/AAAAAAAAGO4/Y8oZI_To4E8/s80-c/photo.jpg	F:/Template/Landing%20Page/Blog/lh5.googleusercontent.com/-ZndiB2rO68o/AAAAAAAAAAI/AAAAAAAAGO4/Y8oZI_To4E8/s80-c/photo.jpg	(from https://pixel-template.blogspot.com/)
19:31:32	737/737	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	http://www.google.com/images/icons/ui/gprofile_button-16.png	F:/Template/Landing%20Page/Blog/www.google.com/images/icons/ui/gprofile_button-16.png	(from https://pixel-template.blogspot.com/)
19:31:33	3362/3362	---M--	200	added ('OK')	image/png	etag:%22vb88%22	http://3.bp.blogspot.com/-Yw8BIuvwoSQ/VsjkCIMoltI/AAAAAAAAC4c/s55PW6xEKn0/s1600-r/nth.png	F:/Template/Landing%20Page/Blog/3.bp.blogspot.com/-Yw8BIuvwoSQ/VsjkCIMoltI/AAAAAAAAC4c/s55PW6xEKn0/s1600-r/nth.png	(from https://pixel-template.blogspot.com/)
19:31:33	224496/224496	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/search/label/travel	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/search/label/travel.html	(from https://pixel-template.blogspot.com/)
19:31:35	184684/184684	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Jul%202018%2014:01:34%20GMT	https://pixel-template.blogspot.com/default.jpg	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/default.2f.delayed	(from https://pixel-template.blogspot.com/)
19:31:37	184720/184720	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Jul%202018%2014:01:36%20GMT	https://pixel-template.blogspot.com/maxresdefault.jpg	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/maxresdefault.30.delayed	(from https://pixel-template.blogspot.com/)
19:31:37	3354/3354	---M--	200	added ('OK')	image/png	etag:%22v42%22	https://4.bp.blogspot.com/-wPwjv7-YYGY/Wc98wlDT8qI/AAAAAAAAAEE/mH8YkPl8qJAH9FMuFKcShQvXXYMmVyrIgCLcBGAs/s1600/notfound.png	F:/Template/Landing%20Page/Blog/4.bp.blogspot.com/-wPwjv7-YYGY/Wc98wlDT8qI/AAAAAAAAAEE/mH8YkPl8qJAH9FMuFKcShQvXXYMmVyrIgCLcBGAs/s1600/notfound.png	(from https://pixel-template.blogspot.com/)
19:31:40	184696/184696	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Jul%202018%2014:01:39%20GMT	https://pixel-template.blogspot.com/hqdefault.jpg	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/hqdefault.32.delayed	(from https://pixel-template.blogspot.com/)
19:31:41	184696/184696	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Jul%202018%2014:01:41%20GMT	https://pixel-template.blogspot.com/mqdefault.jpg	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/mqdefault.33.delayed	(from https://pixel-template.blogspot.com/)
19:31:42	43/43	---M--	200	added ('OK')	image/gif	date:Fri,%2013%20Jul%202018%2003:33:27%20GMT	http://img1.blogblog.com/img/blank.gif	F:/Template/Landing%20Page/Blog/img1.blogblog.com/img/blank.gif	(from https://pixel-template.blogspot.com/)
19:31:42	1654/1654	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jul%202018%2013:27:46%20GMT	http://img1.blogblog.com/img/anon36.png	F:/Template/Landing%20Page/Blog/img1.blogblog.com/img/anon36.png	(from https://pixel-template.blogspot.com/)
19:31:43	148/148	---M--	200	added ('OK')	image/gif	date:Thu,%2012%20Jul%202018%2005:24:34%20GMT	http://img2.blogblog.com/img/b16-rounded.gif	F:/Template/Landing%20Page/Blog/img2.blogblog.com/img/b16-rounded.gif	(from https://pixel-template.blogspot.com/)
19:31:45	219274/219274	---M-Z	200	added ('OK')	application/x-javascript	etag:%225a04a48b185607a31225aee23209e1f4%22	https://connect.facebook.net/en_US/sdk.js	F:/Template/Landing%20Page/Blog/connect.facebook.net/en_US/sdk.js	(from https://pixel-template.blogspot.com/)
19:31:45	219274/219274	---M-Z	200	added ('OK')	application/x-javascript	etag:%22c984ebdbefb86cddcd04e7a88b74c143%22	http://connect.facebook.net/en_GB/sdk.js	F:/Template/Landing%20Page/Blog/connect.facebook.net/en_GB/sdk.js	(from https://pixel-template.blogspot.com/)
19:31:48	12091/12091	---MC-	200	added ('OK')	text/javascript	date:Mon,%2002%20Jul%202018%2010:30:00%20GMT	http://www.google.com/js/bg/tZEQwjQE7lPHnO9yb9qyfMum0_9SrESEPVKjmEkZyS0.js	F:/Template/Landing%20Page/Blog/www.google.com/js/bg/tZEQwjQE7lPHnO9yb9qyfMum0_9SrESEPVKjmEkZyS0.js	(from https://pixel-template.blogspot.com/)
19:31:48	184636/184636	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Jul%202018%2014:01:47%20GMT	https://pixel-template.blogspot.com/vi/	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/vi/index.html	(from https://pixel-template.blogspot.com/)
19:31:49	259027/259027	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/search/label/	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/search/label/index.html	(from https://pixel-template.blogspot.com/)
19:31:49	46228/46228	---MC-	200	added ('OK')	text/javascript	date:Sat,%2014%20Jul%202018%2014:01:49%20GMT	https://pixel-template.blogspot.com/b/csi.js?h=tZEQwjQE7lPHnO9yb9qyfMum0_9SrESEPVKjmEkZyS0	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/b/csi85d2.js	(from https://pixel-template.blogspot.com/)
19:31:52	149123/149123	---MC-	200	added ('OK')	text/javascript	date:Thu,%2012%20Jul%202018%2017:28:13%20GMT	https://www.blogger.com/static/v1/widgets/1109080293-widgets.js	F:/Template/Landing%20Page/Blog/www.blogger.com/static/v1/widgets/1109080293-widgets.js	(from https://pixel-template.blogspot.com/)
19:31:52	233/233	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Jul%202018%2005:29:21%20GMT	https://www.blogger.com/img/widgets/stats-flipper.png	F:/Template/Landing%20Page/Blog/www.blogger.com/img/widgets/stats-flipper.png	(from https://www.blogger.com/static/v1/widgets/2437439463-css_bundle_v2.css)
19:31:52	335/335	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Jul%202018%2003:41:10%20GMT	https://resources.blogblog.com/img/widgets/s_top.png	F:/Template/Landing%20Page/Blog/resources.blogblog.com/img/widgets/s_top.png	(from https://www.blogger.com/static/v1/widgets/2437439463-css_bundle_v2.css)
19:31:55	184738/184738	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Jul%202018%2014:01:55%20GMT	https://pixel-template.blogspot.com/p/owl.video.play.png	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/p/owl.video.play.3e.delayed	(from https://pixel-template.blogspot.com/p/documentation.html)
19:31:56	145/145	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2014%20Jul%202018%2014:01:56%20GMT	https://pixel-template.blogspot.com/p/[Mega%20Menu]	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/p/[Mega%20Menu].3f.delayed	(from https://pixel-template.blogspot.com/p/documentation.html)
19:31:59	62960/62960	---M--	200	added ('OK')	image/png	etag:%22v3fd%22	https://3.bp.blogspot.com/-fPVO2wmYRV4/WgaL340EgiI/AAAAAAAAA_o/NFWMbN7S5woWMrLUhHXay5QY-9rh7Kk6gCLcBGAs/s1600/upload1-min.png	F:/Template/Landing%20Page/Blog/3.bp.blogspot.com/-fPVO2wmYRV4/WgaL340EgiI/AAAAAAAAA_o/NFWMbN7S5woWMrLUhHXay5QY-9rh7Kk6gCLcBGAs/s1600/upload1-min.png	(from https://pixel-template.blogspot.com/p/documentation.html)
19:31:59	19076/19076	---M--	200	added ('OK')	image/png	etag:%22v3fd%22	https://4.bp.blogspot.com/-Q-XFO_LT9cs/WgaL4TY9zsI/AAAAAAAAA_s/UwTV_fQBjpczwJE8-bl1yhpas2lREn2mwCLcBGAs/s1600/upload2-min.png	F:/Template/Landing%20Page/Blog/4.bp.blogspot.com/-Q-XFO_LT9cs/WgaL4TY9zsI/AAAAAAAAA_s/UwTV_fQBjpczwJE8-bl1yhpas2lREn2mwCLcBGAs/s1600/upload2-min.png	(from https://pixel-template.blogspot.com/p/documentation.html)
19:32:01	58603/58603	---M--	200	added ('OK')	image/png	etag:%22v3fd%22	https://4.bp.blogspot.com/-JniXiVLp2SY/WgaL5E23WZI/AAAAAAAAA_w/Gup4Bd5E17A2EBUty1XLM_bVj22DSop6QCLcBGAs/s1600/upload3-min.png	F:/Template/Landing%20Page/Blog/4.bp.blogspot.com/-JniXiVLp2SY/WgaL5E23WZI/AAAAAAAAA_w/Gup4Bd5E17A2EBUty1XLM_bVj22DSop6QCLcBGAs/s1600/upload3-min.png	(from https://pixel-template.blogspot.com/p/documentation.html)
